Date,Region,Product,Quantity,UnitPrice,CustomerSegment,Category,Sales,Profit,Year,Month,YearMonth
2022-10-18,South,Epsilon,4,325.09,Corporate,Furniture,1300.36,350.15,2022,10,2022-10-01
2022-10-18,North,Alpha,2,502.27,Corporate,Electronics,1004.54,224.7,2022,10,2022-10-01
2022-10-19,East,Beta,2,481.72,Consumer,Furniture,963.44,72.93,2022,10,2022-10-01
2022-10-20,West,Gamma,3,875.08,Consumer,Office Supplies,2625.24,698.87,2022,10,2022-10-01
2022-10-21,North,Alpha,5,332.21,Corporate,Electronics,1661.05,196.63,2022,10,2022-10-01
2022-10-22,West,Delta,3,566.02,Corporate,Electronics,1698.06,497.01,2022,10,2022-10-01
2022-10-23,North,Delta,5,305.16,Consumer,Electronics,1525.8,499.87,2022,10,2022-10-01
2022-10-23,East,Epsilon,2,567.14,Consumer,Furniture,1134.28,20.43,2022,10,2022-10-01
2022-10-24,North,Epsilon,3,557.42,Consumer,Furniture,1672.26,109.57,2022,10,2022-10-01
2022-10-24,South,Beta,1,732.58,Consumer,Furniture,732.58,-2.02,2022,10,2022-10-01
2022-10-24,South,Alpha,4,708.14,Consumer,Electronics,2832.56,337.08,2022,10,2022-10-01
2022-10-25,West,Gamma,3,443.22,Corporate,Office Supplies,1329.66,423.39,2022,10,2022-10-01
2022-10-26,East,Alpha,5,75.75,Consumer,Electronics,378.75,16.46,2022,10,2022-10-01
2022-10-26,East,Epsilon,3,439.21,Home Office,Furniture,1317.63,163.17,2022,10,2022-10-01
2022-10-26,East,Alpha,3,331.33,Consumer,Electronics,993.99,171.89,2022,10,2022-10-01
2022-10-27,East,Delta,5,655.45,Consumer,Electronics,3277.25,558.58,2022,10,2022-10-01
2022-10-28,South,Epsilon,4,432.02,Consumer,Furniture,1728.08,564.3,2022,10,2022-10-01
2022-10-28,South,Beta,4,692.45,Corporate,Furniture,2769.8,103.56,2022,10,2022-10-01
2022-10-28,South,Beta,5,541.98,Home Office,Furniture,2709.9,679.47,2022,10,2022-10-01
2022-10-29,East,Epsilon,4,764.55,Corporate,Furniture,3058.2,788.68,2022,10,2022-10-01
2022-10-30,North,Epsilon,2,455.19,Consumer,Furniture,910.38,63.87,2022,10,2022-10-01
2022-11-01,West,Beta,3,477.98,Corporate,Furniture,1433.94,223.11,2022,11,2022-11-01
2022-11-03,East,Beta,4,711.62,Consumer,Furniture,2846.48,523.15,2022,11,2022-11-01
2022-11-03,West,Alpha,1,686.89,Corporate,Electronics,686.89,102.34,2022,11,2022-11-01
2022-11-03,North,Delta,4,853.62,Consumer,Electronics,3414.48,56.08,2022,11,2022-11-01
2022-11-04,North,Beta,4,484.9,Consumer,Furniture,1939.6,518.17,2022,11,2022-11-01
2022-11-05,East,Gamma,6,229.45,Corporate,Office Supplies,1376.7,87.67,2022,11,2022-11-01
2022-11-06,East,Beta,6,659.39,Corporate,Furniture,3956.34,1305.37,2022,11,2022-11-01
2022-11-07,North,Alpha,1,146.7,Consumer,Electronics,146.7,29.73,2022,11,2022-11-01
2022-11-07,East,Delta,4,866.14,Consumer,Electronics,3464.56,192.22,2022,11,2022-11-01
2022-11-07,East,Epsilon,3,648.65,Home Office,Furniture,1945.95,233.9,2022,11,2022-11-01
2022-11-08,South,Epsilon,5,744.24,Consumer,Furniture,3721.2,525.54,2022,11,2022-11-01
2022-11-13,North,Alpha,5,315.34,Consumer,Electronics,1576.7,403.74,2022,11,2022-11-01
2022-11-13,South,Beta,3,966.24,Corporate,Furniture,2898.72,288.1,2022,11,2022-11-01
2022-11-13,West,Delta,5,997.67,Consumer,Electronics,4988.35,1623.46,2022,11,2022-11-01
2022-11-14,West,Gamma,5,597.02,Consumer,Office Supplies,2985.1,649.86,2022,11,2022-11-01
2022-11-15,East,Epsilon,3,295.34,Consumer,Furniture,886.02,172.53,2022,11,2022-11-01
2022-11-15,North,Delta,4,52.96,Consumer,Electronics,211.84,39.47,2022,11,2022-11-01
2022-11-16,South,Beta,1,384.37,Corporate,Furniture,384.37,-27.64,2022,11,2022-11-01
2022-11-16,East,Epsilon,3,159.83,Home Office,Furniture,479.49,119.74,2022,11,2022-11-01
2022-11-16,West,Delta,1,570.73,Corporate,Electronics,570.73,37.22,2022,11,2022-11-01
2022-11-16,South,Epsilon,3,788.75,Corporate,Furniture,2366.25,679.35,2022,11,2022-11-01
2022-11-17,North,Beta,10,729.97,Consumer,Furniture,7299.7,2086.44,2022,11,2022-11-01
2022-11-18,East,Beta,4,329.96,Consumer,Furniture,1319.84,399.44,2022,11,2022-11-01
2022-11-18,North,Gamma,3,145.73,Consumer,Office Supplies,437.19,-21.88,2022,11,2022-11-01
2022-11-19,South,Epsilon,3,50.1,Consumer,Furniture,150.3,0.88,2022,11,2022-11-01
2022-11-19,North,Alpha,3,975.35,Consumer,Electronics,2926.05,762.21,2022,11,2022-11-01
2022-11-20,North,Gamma,7,165.07,Home Office,Office Supplies,1155.49,230.62,2022,11,2022-11-01
2022-11-20,West,Delta,1,942.49,Corporate,Electronics,942.49,83.53,2022,11,2022-11-01
2022-11-20,South,Beta,4,796.41,Home Office,Furniture,3185.64,858.36,2022,11,2022-11-01
2022-11-21,South,Gamma,2,354.26,Corporate,Office Supplies,708.52,218.93,2022,11,2022-11-01
2022-11-21,North,Alpha,4,913.77,Consumer,Electronics,3655.08,1146.27,2022,11,2022-11-01
2022-11-21,East,Alpha,2,899.71,Corporate,Electronics,1799.42,169.33,2022,11,2022-11-01
2022-11-22,East,Gamma,8,889.42,Consumer,Office Supplies,7115.36,372.76,2022,11,2022-11-01
2022-11-23,North,Epsilon,5,23.31,Consumer,Furniture,116.55,-14.81,2022,11,2022-11-01
2022-11-24,South,Gamma,5,933.1,Consumer,Office Supplies,4665.5,843.48,2022,11,2022-11-01
2022-11-24,North,Delta,3,632.05,Home Office,Electronics,1896.15,506.73,2022,11,2022-11-01
2022-11-26,East,Gamma,3,988.87,Corporate,Office Supplies,2966.61,665.15,2022,11,2022-11-01
2022-11-28,South,Epsilon,3,49.72,Corporate,Furniture,149.16,6.47,2022,11,2022-11-01
2022-11-28,South,Epsilon,5,371.75,Corporate,Furniture,1858.75,48.99,2022,11,2022-11-01
2022-11-29,South,Delta,6,647.5,Consumer,Electronics,3885.0,1271.81,2022,11,2022-11-01
2022-11-29,West,Alpha,2,526.61,Home Office,Electronics,1053.22,147.06,2022,11,2022-11-01
2022-11-30,East,Delta,4,702.0,Corporate,Electronics,2808.0,485.22,2022,11,2022-11-01
2022-11-30,East,Gamma,4,65.42,Home Office,Office Supplies,261.68,-7.41,2022,11,2022-11-01
2022-11-30,East,Delta,2,657.26,Corporate,Electronics,1314.52,439.73,2022,11,2022-11-01
2022-12-01,West,Epsilon,6,469.73,Consumer,Furniture,2818.38,929.34,2022,12,2022-12-01
2022-12-01,South,Beta,2,514.68,Consumer,Furniture,1029.36,28.94,2022,12,2022-12-01
2022-12-01,West,Beta,3,245.25,Corporate,Furniture,735.75,105.59,2022,12,2022-12-01
2022-12-01,East,Alpha,2,991.01,Corporate,Electronics,1982.02,173.78,2022,12,2022-12-01
2022-12-01,North,Alpha,4,624.91,Home Office,Electronics,2499.64,343.18,2022,12,2022-12-01
2022-12-03,South,Alpha,4,135.26,Consumer,Electronics,541.04,-18.32,2022,12,2022-12-01
2022-12-04,West,Gamma,3,189.44,Consumer,Office Supplies,568.32,138.35,2022,12,2022-12-01
2022-12-05,North,Alpha,8,540.28,Corporate,Electronics,4322.24,824.62,2022,12,2022-12-01
2022-12-05,North,Gamma,4,238.83,Consumer,Office Supplies,955.32,289.77,2022,12,2022-12-01
2022-12-06,East,Gamma,1,23.47,Consumer,Office Supplies,23.47,-35.6,2022,12,2022-12-01
2022-12-06,North,Beta,4,681.29,Corporate,Furniture,2725.16,802.24,2022,12,2022-12-01
2022-12-08,West,Epsilon,3,49.84,Consumer,Furniture,149.52,-18.44,2022,12,2022-12-01
2022-12-10,South,Epsilon,1,449.36,Consumer,Furniture,449.36,60.22,2022,12,2022-12-01
2022-12-10,West,Alpha,6,234.2,Corporate,Electronics,1405.2,312.93,2022,12,2022-12-01
2022-12-10,South,Alpha,3,852.78,Consumer,Electronics,2558.34,21.72,2022,12,2022-12-01
2022-12-11,West,Gamma,7,718.52,Consumer,Office Supplies,5029.64,922.31,2022,12,2022-12-01
2022-12-11,West,Gamma,3,816.36,Consumer,Office Supplies,2449.08,426.88,2022,12,2022-12-01
2022-12-11,West,Epsilon,1,315.76,Consumer,Furniture,315.76,80.6,2022,12,2022-12-01
2022-12-11,East,Gamma,7,526.85,Corporate,Office Supplies,3687.95,535.37,2022,12,2022-12-01
2022-12-12,North,Epsilon,4,927.45,Consumer,Furniture,3709.8,527.96,2022,12,2022-12-01
2022-12-13,South,Gamma,4,519.18,Consumer,Office Supplies,2076.72,599.92,2022,12,2022-12-01
2022-12-14,North,Beta,5,433.85,Home Office,Furniture,2169.25,449.93,2022,12,2022-12-01
2022-12-15,South,Gamma,4,304.15,Home Office,Office Supplies,1216.6,44.47,2022,12,2022-12-01
2022-12-15,South,Beta,1,860.32,Consumer,Furniture,860.32,203.76,2022,12,2022-12-01
2022-12-15,South,Beta,3,504.41,Consumer,Furniture,1513.23,386.1,2022,12,2022-12-01
2022-12-15,East,Beta,4,675.43,Corporate,Furniture,2701.72,694.51,2022,12,2022-12-01
2022-12-15,West,Gamma,6,478.69,Home Office,Office Supplies,2872.14,107.37,2022,12,2022-12-01
2022-12-16,West,Gamma,7,193.1,Home Office,Office Supplies,1351.7,346.18,2022,12,2022-12-01
2022-12-17,North,Epsilon,5,154.43,Corporate,Furniture,772.15,127.19,2022,12,2022-12-01
2022-12-17,North,Gamma,5,262.24,Corporate,Office Supplies,1311.2,272.05,2022,12,2022-12-01
2022-12-18,North,Gamma,8,787.48,Consumer,Office Supplies,6299.84,1900.91,2022,12,2022-12-01
2022-12-19,South,Alpha,4,750.1,Home Office,Electronics,3000.4,84.56,2022,12,2022-12-01
2022-12-20,South,Epsilon,4,690.73,Consumer,Furniture,2762.92,37.14,2022,12,2022-12-01
2022-12-21,West,Alpha,7,953.76,Consumer,Electronics,6676.32,1137.31,2022,12,2022-12-01
2022-12-22,South,Beta,3,899.3,Corporate,Furniture,2697.9,110.59,2022,12,2022-12-01
2022-12-22,East,Gamma,4,531.53,Consumer,Office Supplies,2126.12,234.84,2022,12,2022-12-01
2022-12-23,East,Alpha,1,658.68,Corporate,Electronics,658.68,103.29,2022,12,2022-12-01
2022-12-24,South,Epsilon,3,715.48,Corporate,Furniture,2146.44,584.22,2022,12,2022-12-01
2022-12-25,South,Gamma,4,191.63,Consumer,Office Supplies,766.52,202.03,2022,12,2022-12-01
2022-12-26,South,Beta,5,122.09,Corporate,Furniture,610.45,60.76,2022,12,2022-12-01
2022-12-27,West,Gamma,3,202.38,Consumer,Office Supplies,607.14,146.49,2022,12,2022-12-01
2022-12-27,North,Epsilon,2,433.16,Home Office,Furniture,866.32,253.95,2022,12,2022-12-01
2022-12-27,South,Gamma,3,963.35,Home Office,Office Supplies,2890.05,83.43,2022,12,2022-12-01
2022-12-28,East,Beta,5,318.13,Home Office,Furniture,1590.65,309.17,2022,12,2022-12-01
2022-12-28,South,Beta,5,287.59,Consumer,Furniture,1437.95,208.37,2022,12,2022-12-01
2022-12-28,East,Gamma,1,808.05,Consumer,Office Supplies,808.05,73.08,2022,12,2022-12-01
2022-12-28,North,Epsilon,6,787.77,Consumer,Furniture,4726.62,190.71,2022,12,2022-12-01
2022-12-30,East,Alpha,6,36.5,Consumer,Electronics,219.0,2.23,2022,12,2022-12-01
2022-12-30,North,Delta,1,27.21,Consumer,Electronics,27.21,-19.07,2022,12,2022-12-01
2022-12-30,West,Delta,3,233.73,Home Office,Electronics,701.19,61.41,2022,12,2022-12-01
2022-12-31,West,Epsilon,3,640.93,Consumer,Furniture,1922.79,508.09,2022,12,2022-12-01
2022-12-31,North,Epsilon,1,729.47,Home Office,Furniture,729.47,166.39,2022,12,2022-12-01
2023-01-01,North,Delta,4,154.41,Consumer,Electronics,617.64,96.66,2023,1,2023-01-01
2023-01-01,South,Alpha,5,550.82,Consumer,Electronics,2754.1,648.89,2023,1,2023-01-01
2023-01-02,West,Beta,4,209.78,Consumer,Furniture,839.12,-4.24,2023,1,2023-01-01
2023-01-02,East,Beta,4,524.55,Consumer,Furniture,2098.2,253.43,2023,1,2023-01-01
2023-01-02,North,Beta,5,741.01,Home Office,Furniture,3705.05,154.48,2023,1,2023-01-01
2023-01-03,West,Beta,5,311.14,Corporate,Furniture,1555.7,205.62,2023,1,2023-01-01
2023-01-04,South,Delta,1,28.28,Home Office,Electronics,28.28,-17.82,2023,1,2023-01-01
2023-01-05,West,Beta,3,522.56,Consumer,Furniture,1567.68,399.64,2023,1,2023-01-01
2023-01-05,South,Gamma,5,733.24,Corporate,Office Supplies,3666.2,703.46,2023,1,2023-01-01
2023-01-06,North,Delta,3,129.18,Consumer,Electronics,387.54,66.29,2023,1,2023-01-01
2023-01-06,West,Epsilon,3,70.17,Corporate,Furniture,210.51,22.23,2023,1,2023-01-01
2023-01-08,East,Epsilon,1,719.55,Consumer,Furniture,719.55,137.24,2023,1,2023-01-01
2023-01-08,West,Epsilon,5,529.63,Home Office,Furniture,2648.15,418.51,2023,1,2023-01-01
2023-01-08,South,Beta,4,681.64,Consumer,Furniture,2726.56,256.34,2023,1,2023-01-01
2023-01-09,North,Epsilon,5,783.12,Corporate,Furniture,3915.6,1188.06,2023,1,2023-01-01
2023-01-09,West,Gamma,3,81.55,Home Office,Office Supplies,244.65,49.02,2023,1,2023-01-01
2023-01-09,West,Gamma,5,895.11,Corporate,Office Supplies,4475.55,570.88,2023,1,2023-01-01
2023-01-10,West,Gamma,1,249.25,Consumer,Office Supplies,249.25,0.5,2023,1,2023-01-01
2023-01-11,South,Alpha,4,463.33,Consumer,Electronics,1853.32,166.0,2023,1,2023-01-01
2023-01-13,South,Alpha,2,840.98,Consumer,Electronics,1681.96,439.02,2023,1,2023-01-01
2023-01-14,West,Alpha,5,313.6,Corporate,Electronics,1568.0,192.27,2023,1,2023-01-01
2023-01-16,West,Gamma,6,439.03,Consumer,Office Supplies,2634.18,97.97,2023,1,2023-01-01
2023-01-18,West,Gamma,1,250.92,Consumer,Office Supplies,250.92,38.14,2023,1,2023-01-01
2023-01-18,East,Beta,2,994.56,Home Office,Furniture,1989.12,231.85,2023,1,2023-01-01
2023-01-18,North,Gamma,3,112.46,Consumer,Office Supplies,337.38,71.01,2023,1,2023-01-01
2023-01-18,West,Gamma,8,70.16,Consumer,Office Supplies,561.28,143.86,2023,1,2023-01-01
2023-01-19,North,Delta,5,349.51,Corporate,Electronics,1747.55,487.8,2023,1,2023-01-01
2023-01-20,East,Beta,5,985.16,Consumer,Furniture,4925.8,1092.56,2023,1,2023-01-01
2023-01-20,South,Alpha,3,728.5,Consumer,Electronics,2185.5,358.78,2023,1,2023-01-01
2023-01-20,South,Beta,5,583.61,Corporate,Furniture,2918.05,551.3,2023,1,2023-01-01
2023-01-21,North,Alpha,2,62.15,Consumer,Electronics,124.3,20.31,2023,1,2023-01-01
2023-01-21,West,Delta,1,158.84,Consumer,Electronics,158.84,23.29,2023,1,2023-01-01
2023-01-22,South,Alpha,5,148.86,Consumer,Electronics,744.3,75.54,2023,1,2023-01-01
2023-01-22,East,Epsilon,3,79.83,Consumer,Furniture,239.49,53.51,2023,1,2023-01-01
2023-01-22,West,Beta,5,213.04,Consumer,Furniture,1065.2,154.66,2023,1,2023-01-01
2023-01-23,South,Gamma,3,178.41,Consumer,Office Supplies,535.23,56.5,2023,1,2023-01-01
2023-01-24,South,Beta,3,302.42,Consumer,Furniture,907.26,109.93,2023,1,2023-01-01
2023-01-24,West,Alpha,2,121.08,Consumer,Electronics,242.16,34.89,2023,1,2023-01-01
2023-01-25,North,Delta,3,592.05,Corporate,Electronics,1776.15,176.08,2023,1,2023-01-01
2023-01-25,South,Gamma,3,675.92,Corporate,Office Supplies,2027.76,562.79,2023,1,2023-01-01
2023-01-25,East,Gamma,2,687.59,Corporate,Office Supplies,1375.18,124.78,2023,1,2023-01-01
2023-01-28,North,Delta,8,191.06,Corporate,Electronics,1528.48,252.63,2023,1,2023-01-01
2023-01-29,South,Epsilon,3,839.77,Consumer,Furniture,2519.31,64.72,2023,1,2023-01-01
2023-01-29,West,Delta,2,977.95,Consumer,Electronics,1955.9,408.78,2023,1,2023-01-01
2023-01-29,East,Delta,3,464.99,Corporate,Electronics,1394.97,274.74,2023,1,2023-01-01
2023-01-29,West,Gamma,8,177.77,Consumer,Office Supplies,1422.16,242.35,2023,1,2023-01-01
2023-01-29,West,Gamma,1,769.03,Consumer,Office Supplies,769.03,242.3,2023,1,2023-01-01
2023-01-31,West,Delta,2,463.43,Home Office,Electronics,926.86,154.3,2023,1,2023-01-01
2023-01-31,West,Epsilon,5,770.26,Consumer,Furniture,3851.3,470.62,2023,1,2023-01-01
2023-01-31,North,Beta,4,361.58,Consumer,Furniture,1446.32,219.95,2023,1,2023-01-01
2023-01-31,East,Delta,4,434.68,Home Office,Electronics,1738.72,416.29,2023,1,2023-01-01
2023-02-01,West,Epsilon,1,269.83,Home Office,Furniture,269.83,75.09,2023,2,2023-02-01
2023-02-02,East,Delta,2,287.19,Consumer,Electronics,574.38,115.24,2023,2,2023-02-01
2023-02-02,West,Gamma,4,956.96,Home Office,Office Supplies,3827.84,279.54,2023,2,2023-02-01
2023-02-02,North,Delta,1,557.51,Home Office,Electronics,557.51,171.71,2023,2,2023-02-01
2023-02-03,North,Alpha,5,695.88,Corporate,Electronics,3479.4,340.95,2023,2,2023-02-01
2023-02-03,West,Beta,3,749.25,Consumer,Furniture,2247.75,310.38,2023,2,2023-02-01
2023-02-03,North,Alpha,5,992.89,Corporate,Electronics,4964.45,1670.96,2023,2,2023-02-01
2023-02-03,North,Delta,6,194.15,Consumer,Electronics,1164.9,271.07,2023,2,2023-02-01
2023-02-06,South,Beta,2,194.1,Consumer,Furniture,388.2,38.21,2023,2,2023-02-01
2023-02-06,North,Beta,4,357.14,Consumer,Furniture,1428.56,303.26,2023,2,2023-02-01
2023-02-06,South,Epsilon,5,677.7,Home Office,Furniture,3388.5,1012.47,2023,2,2023-02-01
2023-02-08,South,Alpha,7,116.83,Corporate,Electronics,817.81,218.68,2023,2,2023-02-01
2023-02-08,South,Gamma,3,932.95,Home Office,Office Supplies,2798.85,850.96,2023,2,2023-02-01
2023-02-09,West,Beta,4,850.93,Consumer,Furniture,3403.72,155.0,2023,2,2023-02-01
2023-02-10,North,Epsilon,3,137.85,Consumer,Furniture,413.55,97.62,2023,2,2023-02-01
2023-02-10,South,Delta,4,954.61,Consumer,Electronics,3818.44,1214.28,2023,2,2023-02-01
2023-02-11,West,Epsilon,5,42.51,Consumer,Furniture,212.55,26.96,2023,2,2023-02-01
2023-02-13,South,Alpha,3,149.2,Corporate,Electronics,447.6,57.23,2023,2,2023-02-01
2023-02-13,East,Alpha,5,727.39,Corporate,Electronics,3636.95,502.42,2023,2,2023-02-01
2023-02-14,North,Delta,3,707.85,Consumer,Electronics,2123.55,439.57,2023,2,2023-02-01
2023-02-15,North,Epsilon,5,52.78,Consumer,Furniture,263.9,-22.96,2023,2,2023-02-01
2023-02-15,East,Delta,4,367.48,Consumer,Electronics,1469.92,293.4,2023,2,2023-02-01
2023-02-16,West,Epsilon,7,280.65,Corporate,Furniture,1964.55,172.48,2023,2,2023-02-01
2023-02-16,West,Epsilon,6,34.41,Home Office,Furniture,206.46,65.16,2023,2,2023-02-01
2023-02-17,South,Beta,4,509.03,Consumer,Furniture,2036.12,115.99,2023,2,2023-02-01
2023-02-17,West,Beta,4,70.53,Consumer,Furniture,282.12,37.67,2023,2,2023-02-01
2023-02-18,South,Beta,3,969.21,Consumer,Furniture,2907.63,376.2,2023,2,2023-02-01
2023-02-18,North,Epsilon,3,981.73,Consumer,Furniture,2945.19,346.37,2023,2,2023-02-01
2023-02-19,East,Gamma,4,583.43,Home Office,Office Supplies,2333.72,23.46,2023,2,2023-02-01
2023-02-20,South,Beta,5,69.38,Consumer,Furniture,346.9,38.11,2023,2,2023-02-01
2023-02-20,South,Beta,6,994.81,Corporate,Furniture,5968.86,542.15,2023,2,2023-02-01
2023-02-23,East,Delta,3,152.14,Home Office,Electronics,456.42,33.14,2023,2,2023-02-01
2023-02-24,South,Alpha,1,357.21,Consumer,Electronics,357.21,95.35,2023,2,2023-02-01
2023-02-24,South,Alpha,2,637.45,Consumer,Electronics,1274.9,23.03,2023,2,2023-02-01
2023-02-24,South,Alpha,4,804.96,Home Office,Electronics,3219.84,211.66,2023,2,2023-02-01
2023-03-01,East,Epsilon,5,64.4,Home Office,Furniture,322.0,0.0,2023,3,2023-03-01
2023-03-02,East,Epsilon,4,900.35,Corporate,Furniture,3601.4,460.02,2023,3,2023-03-01
2023-03-03,North,Delta,1,49.62,Consumer,Electronics,49.62,4.74,2023,3,2023-03-01
2023-03-03,North,Alpha,4,960.33,Consumer,Electronics,3841.32,648.57,2023,3,2023-03-01
2023-03-03,South,Beta,5,538.27,Home Office,Furniture,2691.35,117.8,2023,3,2023-03-01
2023-03-04,West,Beta,7,314.22,Home Office,Furniture,2199.54,606.92,2023,3,2023-03-01
2023-03-05,East,Gamma,5,168.91,Consumer,Office Supplies,844.55,146.37,2023,3,2023-03-01
2023-03-05,South,Beta,3,593.15,Consumer,Furniture,1779.45,364.95,2023,3,2023-03-01
2023-03-05,North,Alpha,4,888.06,Consumer,Electronics,3552.24,416.78,2023,3,2023-03-01
2023-03-05,West,Beta,3,231.26,Corporate,Furniture,693.78,6.72,2023,3,2023-03-01
2023-03-06,South,Delta,3,298.05,Consumer,Electronics,894.15,183.4,2023,3,2023-03-01
2023-03-06,South,Alpha,2,189.25,Corporate,Electronics,378.5,67.43,2023,3,2023-03-01
2023-03-06,North,Gamma,3,197.02,Home Office,Office Supplies,591.06,46.4,2023,3,2023-03-01
2023-03-07,North,Delta,2,467.04,Consumer,Electronics,934.08,-3.08,2023,3,2023-03-01
2023-03-07,East,Gamma,5,890.39,Corporate,Office Supplies,4451.95,1184.99,2023,3,2023-03-01
2023-03-08,North,Alpha,3,596.52,Corporate,Electronics,1789.56,484.48,2023,3,2023-03-01
2023-03-08,South,Delta,10,831.11,Corporate,Electronics,8311.1,1659.46,2023,3,2023-03-01
2023-03-09,East,Delta,6,172.4,Corporate,Electronics,1034.4,-16.32,2023,3,2023-03-01
2023-03-09,East,Delta,4,219.36,Corporate,Electronics,877.44,173.99,2023,3,2023-03-01
2023-03-09,South,Alpha,5,19.11,Consumer,Electronics,95.55,11.24,2023,3,2023-03-01
2023-03-09,South,Alpha,3,284.13,Corporate,Electronics,852.39,91.81,2023,3,2023-03-01
2023-03-11,West,Gamma,6,916.53,Corporate,Office Supplies,5499.18,1487.8,2023,3,2023-03-01
2023-03-11,South,Beta,3,425.86,Corporate,Furniture,1277.58,178.13,2023,3,2023-03-01
2023-03-12,East,Alpha,4,450.16,Consumer,Electronics,1800.64,528.19,2023,3,2023-03-01
2023-03-12,West,Beta,2,118.34,Corporate,Furniture,236.68,37.03,2023,3,2023-03-01
2023-03-12,East,Alpha,2,411.13,Consumer,Electronics,822.26,68.92,2023,3,2023-03-01
2023-03-13,East,Alpha,1,798.94,Corporate,Electronics,798.94,-0.92,2023,3,2023-03-01
2023-03-13,West,Epsilon,3,437.05,Corporate,Furniture,1311.15,215.71,2023,3,2023-03-01
2023-03-15,South,Delta,3,83.38,Corporate,Electronics,250.14,3.34,2023,3,2023-03-01
2023-03-16,North,Delta,4,282.97,Consumer,Electronics,1131.88,5.75,2023,3,2023-03-01
2023-03-16,West,Alpha,5,421.4,Home Office,Electronics,2107.0,255.11,2023,3,2023-03-01
2023-03-16,North,Alpha,3,857.07,Consumer,Electronics,2571.21,89.39,2023,3,2023-03-01
2023-03-16,North,Epsilon,3,861.25,Corporate,Furniture,2583.75,869.57,2023,3,2023-03-01
2023-03-16,South,Delta,3,771.69,Corporate,Electronics,2315.07,320.59,2023,3,2023-03-01
2023-03-17,West,Gamma,2,426.55,Corporate,Office Supplies,853.1,279.5,2023,3,2023-03-01
2023-03-17,South,Delta,3,870.76,Consumer,Electronics,2612.28,871.53,2023,3,2023-03-01
2023-03-17,South,Alpha,2,770.68,Consumer,Electronics,1541.36,473.57,2023,3,2023-03-01
2023-03-17,North,Delta,3,732.77,Consumer,Electronics,2198.31,87.27,2023,3,2023-03-01
2023-03-18,West,Beta,4,248.11,Home Office,Furniture,992.44,143.45,2023,3,2023-03-01
2023-03-18,West,Beta,5,396.8,Consumer,Furniture,1984.0,573.83,2023,3,2023-03-01
2023-03-20,North,Alpha,5,457.49,Corporate,Electronics,2287.45,673.52,2023,3,2023-03-01
2023-03-23,East,Gamma,2,264.54,Home Office,Office Supplies,529.08,35.41,2023,3,2023-03-01
2023-03-25,South,Beta,2,721.98,Home Office,Furniture,1443.96,253.96,2023,3,2023-03-01
2023-03-25,North,Epsilon,3,203.08,Corporate,Furniture,609.24,50.14,2023,3,2023-03-01
2023-03-25,West,Gamma,3,493.63,Corporate,Office Supplies,1480.89,323.75,2023,3,2023-03-01
2023-03-26,East,Alpha,2,889.55,Corporate,Electronics,1779.1,206.36,2023,3,2023-03-01
2023-03-26,North,Gamma,3,428.78,Corporate,Office Supplies,1286.34,184.45,2023,3,2023-03-01
2023-03-26,West,Gamma,5,414.92,Corporate,Office Supplies,2074.6,509.67,2023,3,2023-03-01
2023-03-26,East,Epsilon,5,757.9,Consumer,Furniture,3789.5,761.59,2023,3,2023-03-01
2023-03-27,East,Beta,5,736.53,Consumer,Furniture,3682.65,238.4,2023,3,2023-03-01
2023-03-27,East,Epsilon,1,848.58,Consumer,Furniture,848.58,105.96,2023,3,2023-03-01
2023-03-27,West,Delta,4,749.3,Corporate,Electronics,2997.2,791.87,2023,3,2023-03-01
2023-03-27,South,Delta,2,826.69,Consumer,Electronics,1653.38,239.04,2023,3,2023-03-01
2023-03-27,West,Epsilon,3,438.02,Corporate,Furniture,1314.06,282.24,2023,3,2023-03-01
2023-03-28,East,Epsilon,2,49.53,Home Office,Furniture,99.06,-8.92,2023,3,2023-03-01
2023-03-28,North,Epsilon,4,925.0,Consumer,Furniture,3700.0,305.15,2023,3,2023-03-01
2023-03-30,North,Beta,4,31.91,Home Office,Furniture,127.64,6.68,2023,3,2023-03-01
2023-04-01,East,Gamma,3,600.45,Consumer,Office Supplies,1801.35,583.47,2023,4,2023-04-01
2023-04-01,West,Beta,6,234.29,Corporate,Furniture,1405.74,180.51,2023,4,2023-04-01
2023-04-02,East,Beta,2,444.37,Consumer,Furniture,888.74,287.95,2023,4,2023-04-01
2023-04-03,West,Alpha,2,362.61,Consumer,Electronics,725.22,197.7,2023,4,2023-04-01
2023-04-03,West,Delta,6,815.49,Consumer,Electronics,4892.94,707.37,2023,4,2023-04-01
2023-04-03,North,Gamma,2,18.69,Home Office,Office Supplies,37.38,6.79,2023,4,2023-04-01
2023-04-03,South,Gamma,5,94.81,Consumer,Office Supplies,474.05,93.25,2023,4,2023-04-01
2023-04-04,East,Alpha,3,194.83,Consumer,Electronics,584.49,64.59,2023,4,2023-04-01
2023-04-04,West,Delta,4,862.95,Consumer,Electronics,3451.8,675.13,2023,4,2023-04-01
2023-04-05,South,Delta,5,737.76,Consumer,Electronics,3688.8,777.38,2023,4,2023-04-01
2023-04-05,East,Epsilon,4,112.4,Corporate,Furniture,449.6,92.92,2023,4,2023-04-01
2023-04-06,North,Epsilon,2,279.02,Home Office,Furniture,558.04,95.05,2023,4,2023-04-01
2023-04-06,North,Delta,3,163.9,Consumer,Electronics,491.7,131.26,2023,4,2023-04-01
